,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
2009,0.13891842844229305,0.17330576596019054,0.16945961888299332,0.21009408387666761,0.261790922159196,0.3160775095763746,0.09647053807340027,0.15337039242003708,0.3574251136506997,0.0911800604158636,-0.02313158295751476,0.19597292881751843,0.15434414224185672,1.0,0.22591426572753015,-0.03723897331741255,0.06885735978218091,0.5179567987531075,-0.06518634694057009,-0.008217927634487657,0.057476360679881655,0.318254005217276,-0.2743322436393444,0.12006024431285325,-0.2903345534103734,0.18824956183216623,0.4236382888794175,-0.008150822800369129,0.25314980585527713,0.0782023942360231
2010,0.24469910775759277,0.08106092072974488,0.27386038939063534,0.3380833346111075,0.23530134005431397,0.30715080917372817,0.1320830945245348,0.029744254574644937,0.32774911232295784,0.14186181589699276,0.20931514497754944,0.14631809833718928,0.17270227813415584,0.22591426572753015,1.0,0.05657307277456661,0.009183402323653028,0.15455639348599554,0.05440465680117146,-0.0018294722813867919,0.027070198232558428,0.16107074913775743,-0.01738028566539409,0.3111432516174727,-0.11908771121927174,0.1544943037411851,0.27113991760427314,0.14730049937734127,0.1841603803779362,0.07805473212086632
2011,0.06354759452393803,-0.011738542766740008,0.14679580376343362,0.12466596232241287,-0.16654039662587605,-0.16465382728935518,-0.012842508486062557,0.2161614075681928,0.0509979009002391,0.35484772511498475,0.12380119559228728,0.26370946497160613,0.11760623545059823,-0.03723897331741255,0.05657307277456661,1.0,0.0325390535479632,-0.010918725448884649,0.1083594970758441,0.018920057805106923,-0.08797747855568924,0.15622646034692983,0.16972083532965174,0.2853897667188415,0.04655620546586324,0.049835534205035836,-0.08048522088970919,0.14776671099913882,0.061153273538691794,-0.1509968590368454
2012,0.04705835954640984,0.2027707993311019,0.13744026522176098,0.2138876052531176,0.3681561358324764,0.17002077030424584,0.06099725597241727,0.06643359240848842,0.1844650868453978,0.08037037010624337,-0.07156456358817732,0.1342641612517566,0.09150022183250944,0.06885735978218091,0.009183402323653028,0.0325390535479632,1.0,0.023783390751527127,0.006316199299123795,0.2985282553449893,-0.0690636012794626,0.1665693563489405,0.07633641587592005,0.07814590141007291,-0.04705516052307719,-0.007033059522720821,0.1393384435232717,0.11101481488018393,0.18631661637890046,0.08894673446960132
2013,0.1527378605966233,0.26485298572372235,0.12265038458278579,0.14772144482118477,0.2776324357249799,0.1780717563786724,0.09819886946612891,0.12806986454048855,0.26515186324296,0.10030881793070087,-0.034007368436608856,0.2804285073460018,0.11878227417643392,0.5179567987531075,0.15455639348599554,-0.010918725448884649,0.023783390751527127,1.0,-0.02010798625306337,-0.006694116402620971,0.14065532545336154,0.23610690634112497,-0.28151095822539046,0.027998778574072077,-0.22600058191990668,0.2158099923633604,0.36834065885856077,0.0078067076843100405,-0.011135934759877841,-0.0830327908455186
2014,0.006895514081303816,0.014695887079007475,-0.03039962970581153,-0.1036280023661781,0.03741431220281173,-0.07017338775970353,0.031152114972224657,0.038006082405989794,0.000621999154883663,0.07950996519553626,0.012889428237855643,0.06097505742561296,0.0853585039981478,-0.06518634694057009,0.05440465680117146,0.1083594970758441,0.006316199299123795,-0.02010798625306337,1.0,0.06315823613160898,0.11977005870161117,0.07707645102569481,0.03154205521796824,-0.045179275246810466,0.04141072327384434,-0.18808319553551628,-0.0026133319601776015,0.06996346963514788,-0.05182440800450113,-0.14831371027066959
2015,-0.19783645498075852,0.005716538788205728,-0.045542489872770625,-0.010271503057667258,0.23849819163381544,-0.05043662763043173,-0.017550012702956974,0.04408851928258823,0.0860461838180028,0.06709173237946275,-0.035173821965865534,0.06279774356866327,-0.0633890301873817,-0.008217927634487657,-0.0018294722813867919,0.018920057805106923,0.2985282553449893,-0.006694116402620971,0.06315823613160898,1.0,-0.07303693776597654,-0.14246460192433197,0.08622924241568405,-0.021394236695705823,0.0627797313923603,0.08766009508424008,0.0222313183239784,0.07435590994247526,0.045106764740620475,-0.033151593556264
2016,0.042123241605857245,0.0006726282462979939,-0.031202162204761075,0.10783761508557287,-0.043425664061480754,-0.028922340147281143,0.07773840125366152,-0.02530725706476504,-0.0010601104781678208,0.024259451827729178,0.07613263050899866,-0.11731376798338498,0.09142255772714981,0.057476360679881655,0.027070198232558428,-0.08797747855568924,-0.0690636012794626,0.14065532545336154,0.11977005870161117,-0.07303693776597654,1.0,-0.0541811329659509,-0.3230031643670223,-0.03448600931970806,-0.10429479223006252,0.10481861330566347,0.13386318780569947,0.03467994776094014,-0.34205705464555114,0.04315078024340874
2017,0.301245591361459,0.15627961712508975,0.2801146007191344,0.16567827396906187,0.23599962315347264,0.40115182491678936,0.01797722068922761,0.033535996879619986,0.2679158689586684,0.15408101472687122,0.017065925025304643,0.20432770657520538,0.3792681374275928,0.318254005217276,0.16107074913775743,0.15622646034692983,0.1665693563489405,0.23610690634112497,0.07707645102569481,-0.14246460192433197,-0.0541811329659509,1.0,0.10944545461994293,0.18785209176743495,-0.020713817471653517,0.15227723686634645,0.09951182096344333,0.07132609613090801,0.3561180871518889,-0.013878683548407381
2018,0.21746093294941332,0.0014462682845676304,-0.04865052115729142,-0.1441481469410324,0.06502105419873305,-0.015507330987993926,0.14654669977311485,-0.11787108913918741,-0.02285782096119816,-0.059261955912908386,0.10464562143185657,-0.07426662814148072,0.20786111172147026,-0.2743322436393444,-0.01738028566539409,0.16972083532965174,0.07633641587592005,-0.28151095822539046,0.03154205521796824,0.08622924241568405,-0.3230031643670223,0.10944545461994293,1.0,0.11868712813500704,0.45694057076013694,0.17971520534946228,-0.0453834716308646,-0.011699789599369244,0.36324104074284913,0.05107246724994798
2019,0.18469310854592474,-0.02948170245317036,0.2809389722182848,0.20432576960872584,0.14859760515364906,0.2045200693103693,0.052443692558693626,0.014327317008917937,0.17323639644729344,0.2121853480165956,0.23398046464773048,0.040286589173410506,0.3025134666075383,0.12006024431285325,0.3111432516174727,0.2853897667188415,0.07814590141007291,0.027998778574072077,-0.045179275246810466,-0.021394236695705823,-0.03448600931970806,0.18785209176743495,0.11868712813500704,1.0,0.06474785318576033,0.07710498184142006,0.0329180039832392,0.29427143009978596,0.34206357808996535,0.042276830656123796
2020,-0.0936781335809497,-0.006880673522299133,-0.0838441578777169,-0.07991680344279188,-0.07836271581152568,-0.1411877219304451,0.16231100089334174,-0.12096957756177693,-0.1422895992349448,-0.016831086472872608,0.07771457889970788,-0.23937108594635448,-0.01428417877006325,-0.2903345534103734,-0.11908771121927174,0.04655620546586324,-0.04705516052307719,-0.22600058191990668,0.04141072327384434,0.0627797313923603,-0.10429479223006252,-0.020713817471653517,0.45694057076013694,0.06474785318576033,1.0,0.02814217924209863,-0.16620331657366538,0.0615255070408359,0.05613588179023854,0.008981294726298869
2021,0.27287700971682793,0.0034359005597078282,0.10298835877400672,0.13719521778845006,0.17018289375263354,0.1577254180214402,0.30862022495340463,-0.04064081914944271,0.18259900540002982,0.07469258913835913,-0.07593401543367279,0.021316348342691846,0.4197078862121919,0.18824956183216623,0.1544943037411851,0.049835534205035836,-0.007033059522720821,0.2158099923633604,-0.18808319553551628,0.08766009508424008,0.10481861330566347,0.15227723686634645,0.17971520534946228,0.07710498184142006,0.02814217924209863,1.0,0.2129052095962381,-0.0787639039468909,-0.014108064033828208,-0.0008234721885185077
2022,0.1304792790640385,0.05983143681377953,0.16784110834691324,0.1358159597064819,0.23466316711031082,0.3810788908830006,0.16059374078407213,0.26203319187512775,0.35492497687897007,0.009241068652169893,-0.0298469656591318,0.11722500400240246,0.07843256872345747,0.4236382888794175,0.27113991760427314,-0.08048522088970919,0.1393384435232717,0.36834065885856077,-0.0026133319601776015,0.0222313183239784,0.13386318780569947,0.09951182096344333,-0.0453834716308646,0.0329180039832392,-0.16620331657366538,0.2129052095962381,1.0,-0.03438924778631594,0.0926015940568139,0.1898741932914486
2023,0.03942342614375448,-0.13899991266114503,0.17211054766417205,0.04543195324718758,0.11222243917349481,0.08779844223943857,-0.045077512256662136,0.01578945642326435,0.1350422177827934,0.23383770901044706,0.23473795395455113,0.14633704843772677,0.05320706573722604,-0.008150822800369129,0.14730049937734127,0.14776671099913882,0.11101481488018393,0.0078067076843100405,0.06996346963514788,0.07435590994247526,0.03467994776094014,0.07132609613090801,-0.011699789599369244,0.29427143009978596,0.0615255070408359,-0.0787639039468909,-0.03438924778631594,1.0,0.11465495286902369,-0.036246304648834805
2024,0.15503340175566177,0.07521551044508688,0.25521313869980866,-0.04411316667211158,0.1800371177986196,0.29412047941641967,0.05600747103930569,0.03134878036976078,0.23633317892269384,-0.005600950196895178,0.14971947662959006,0.023568719177421038,0.16324849677370096,0.25314980585527713,0.1841603803779362,0.061153273538691794,0.18631661637890046,-0.011135934759877841,-0.05182440800450113,0.045106764740620475,-0.34205705464555114,0.3561180871518889,0.36324104074284913,0.34206357808996535,0.05613588179023854,-0.014108064033828208,0.0926015940568139,0.11465495286902369,1.0,0.12417512293013891
2025,0.05726160119650927,-0.04240622426652028,0.1125481245155855,0.03340843567415448,0.14372156197054914,0.1421687421499371,0.07079530990082211,0.1542636822460402,0.013340548475285369,-0.11942235223773037,0.09596846160911737,-0.20934666206187663,-0.015027359812996608,0.0782023942360231,0.07805473212086632,-0.1509968590368454,0.08894673446960132,-0.0830327908455186,-0.14831371027066959,-0.033151593556264,0.04315078024340874,-0.013878683548407381,0.05107246724994798,0.042276830656123796,0.008981294726298869,-0.0008234721885185077,0.1898741932914486,-0.036246304648834805,0.12417512293013891,1.0
